Price,^GSPC,^DJI,^IXIC,^RUT,^FTSE,^GDAXI,^FCHI,^N225,^HSI,000001.SS,^BSESN,^KS11,^BVSP,^GSPTSE,^AXJO,^STOXX50E,EURUSD=X,GBPUSD=X,USDJPY=X,AUDUSD=X,USDCAD=X,USDCHF=X,NZDUSD=X,^TNX,^IRX,^TYX,ES=F,NQ=F,ZN=F,ZB=F,CL=F,GC=F,SI=F,HYG,LQD,^VIX,BTC-USD
Ticker,^GSPC,^DJI,^IXIC,^RUT,^FTSE,^GDAXI,^FCHI,^N225,^HSI,000001.SS,^BSESN,^KS11,^BVSP,^GSPTSE,^AXJO,^STOXX50E,EURUSD=X,GBPUSD=X,USDJPY=X,AUDUSD=X,USDCAD=X,USDCHF=X,NZDUSD=X,^TNX,^IRX,^TYX,ES=F,NQ=F,ZN=F,ZB=F,CL=F,GC=F,SI=F,HYG,LQD,^VIX,BTC-USD
2015-03-10,2044.160034,17662.939453,4859.790039,1208.469971,6702.799805,11500.379883,4881.950195,18665.109375,23896.980469,3286.068115,28709.869141,1984.770020,48293.000000,14641.799805,5824.200195,3567.250000,1.083341,1.510483,121.407997,0.768521,1.262100,0.987190,0.734107,2.126000,0.010000,2.719000,2042.000000,4331.250000,127.562500,145.250000,48.290001,1160.099976,15.613000,49.721867,81.140610,16.690001,291.760010
2015-03-11,2040.239990,17635.390625,4849.939941,1215.780029,6721.500000,11805.990234,4997.750000,18723.519531,23717.970703,3290.899902,28659.169922,1980.829956,48906.000000,14739.200195,5793.200195,3649.540039,1.070870,1.508205,121.038002,0.764175,1.267460,0.998100,0.729182,2.109000,0.013000,2.683000,2039.500000,4307.500000,127.609375,145.718750,48.169998,1150.699951,15.345000,49.859886,81.553711,16.870001,296.378998
2015-03-12,2065.949951,17895.220703,4893.290039,1236.640015,6761.100098,11799.389648,4987.330078,18991.109375,23797.960938,3349.322998,28930.410156,1970.589966,48880.000000,14770.700195,5850.200195,3641.320068,1.054875,1.493295,121.411003,0.760572,1.273890,1.009050,0.730674,2.096000,0.018000,2.678000,2064.000000,4330.750000,127.828125,145.687500,47.049999,1152.099976,15.493000,49.959221,81.472420,15.420000,294.354004
2015-03-13,2053.399902,17749.310547,4871.759766,1232.140015,6740.600098,11901.610352,5010.459961,19254.250000,23823.210938,3372.910889,28503.300781,1985.790039,48596.000000,14731.500000,5814.500000,3656.209961,1.062631,1.489403,121.318001,0.770653,1.269080,1.002700,0.740576,2.112000,0.023000,2.695000,2049.750000,4308.750000,127.765625,145.687500,44.840000,1152.599976,15.477000,49.788132,81.242195,16.000000,285.337006
2015-03-14,2053.399902,17749.310547,4871.759766,1232.140015,6740.600098,11901.610352,5010.459961,19254.250000,23823.210938,3372.910889,28503.300781,1985.790039,48596.000000,14731.500000,5814.500000,3656.209961,1.062631,1.489403,121.318001,0.770653,1.269080,1.002700,0.740576,2.112000,0.023000,2.695000,2049.750000,4308.750000,127.765625,145.687500,44.840000,1152.599976,15.477000,49.788132,81.242195,16.000000,281.885010
2015-03-15,2053.399902,17749.310547,4871.759766,1232.140015,6740.600098,11901.610352,5010.459961,19254.250000,23823.210938,3372.910889,28503.300781,1985.790039,48596.000000,14731.500000,5814.500000,3656.209961,1.062631,1.489403,121.318001,0.770653,1.269080,1.002700,0.740576,2.112000,0.023000,2.695000,2049.750000,4308.750000,127.765625,145.687500,44.840000,1152.599976,15.477000,49.788132,81.242195,16.000000,286.393005
2015-03-16,2081.189941,17977.419922,4929.509766,1239.780029,6804.100098,12167.719727,5061.160156,19246.060547,23949.550781,3449.304932,28437.710938,1987.329956,48848.000000,14862.799805,5797.700195,3706.750000,1.048163,1.475579,121.343002,0.761615,1.281660,1.006650,0.731904,2.098000,0.030000,2.677000,2076.500000,4359.500000,127.843750,145.843750,43.880001,1153.300049,15.601000,49.738434,81.323441,15.610000,290.592987
2015-03-17,2074.280029,17849.080078,4937.430176,1242.229980,6837.600098,11980.849609,5028.930176,19437.000000,23901.490234,3502.846924,28736.380859,2029.910034,50285.000000,14898.500000,5842.100098,3672.159912,1.057295,1.482580,121.366997,0.764409,1.277320,1.007700,0.738062,2.058000,0.048000,2.616000,2074.500000,4377.750000,128.109375,146.656250,43.459999,1148.300049,15.562000,49.490078,81.458862,15.660000,285.505005
2015-03-18,2099.500000,18076.189453,4982.830078,1252.140015,6945.200195,11922.769531,5033.419922,19544.480469,24120.080078,3577.301025,28622.119141,2028.449951,51526.000000,14962.200195,5842.299805,3668.520020,1.059805,1.475209,121.279999,0.762311,1.278700,1.005630,0.731582,1.951000,0.038000,2.537000,2100.500000,4427.250000,129.156250,148.156250,44.660000,1151.400024,15.525000,49.931648,82.461098,13.970000,256.299011
2015-03-19,2089.270020,17959.029297,4992.379883,1254.859985,6962.299805,11899.400391,5037.180176,19476.560547,24468.890625,3582.270996,28469.669922,2037.890015,50954.000000,14873.900391,5950.799805,3670.729980,1.084999,1.496200,120.064003,0.777847,1.255270,0.981100,0.750582,1.977000,0.010000,2.539000,2090.500000,4429.500000,128.812500,147.968750,43.959999,1169.099976,16.098000,49.534222,82.041275,14.070000,260.928009
2015-03-20,2108.100098,18127.650391,5026.419922,1266.369995,7022.500000,12039.370117,5087.490234,19560.220703,24375.240234,3617.318115,28261.080078,2037.239990,51967.000000,14942.400391,5975.500000,3726.070068,1.066894,1.476167,120.762001,0.765814,1.270100,0.989740,0.743218,1.930000,0.003000,2.504000,2101.250000,4461.250000,129.218750,148.593750,45.720001,1184.800049,16.867001,49.920574,82.271538,13.020000,261.748993
2015-03-21,2108.100098,18127.650391,5026.419922,1266.369995,7022.500000,12039.370117,5087.490234,19560.220703,24375.240234,3617.318115,28261.080078,2037.239990,51967.000000,14942.400391,5975.500000,3726.070068,1.066894,1.476167,120.762001,0.765814,1.270100,0.989740,0.743218,1.930000,0.003000,2.504000,2101.250000,4461.250000,129.218750,148.593750,45.720001,1184.800049,16.867001,49.920574,82.271538,13.020000,260.024994
2015-03-22,2108.100098,18127.650391,5026.419922,1266.369995,7022.500000,12039.370117,5087.490234,19560.220703,24375.240234,3617.318115,28261.080078,2037.239990,51967.000000,14942.400391,5975.500000,3726.070068,1.066894,1.476167,120.762001,0.765814,1.270100,0.989740,0.743218,1.930000,0.003000,2.504000,2101.250000,4461.250000,129.218750,148.593750,45.720001,1184.800049,16.867001,49.920574,82.271538,13.020000,267.959991
2015-03-23,2104.419922,18116.039062,5010.970215,1264.709961,7037.700195,11895.839844,5054.520020,19754.359375,24494.509766,3687.728027,28192.019531,2036.589966,51908.000000,14957.200195,5956.100098,3699.040039,1.082661,1.494322,120.027000,0.778392,1.258070,0.977500,0.757002,1.915000,0.003000,2.509000,2094.750000,4436.750000,128.843750,164.031250,47.450001,1188.000000,16.872000,49.959221,82.461098,13.410000,266.739990
2015-03-24,2091.500000,18011.140625,4994.729980,1263.459961,7019.700195,12005.690430,5088.279785,19713.449219,24399.599609,3691.409912,28161.720703,2041.369995,51506.000000,15081.299805,5969.100098,3731.350098,1.094499,1.495193,119.750000,0.787526,1.252100,0.966000,0.765521,1.878000,0.015000,2.466000,2085.000000,4429.000000,129.093750,165.250000,47.509998,1191.699951,16.962999,50.036484,82.583031,13.620000,245.595001
2015-03-25,2061.050049,17718.539062,4876.520020,1233.849976,6991.000000,11865.320312,5020.990234,19746.199219,24528.230469,3660.727051,28111.830078,2042.810059,51858.000000,14929.400391,5973.299805,3684.040039,1.090203,1.483393,119.791000,0.786287,1.250900,0.959570,0.762486,1.920000,0.018000,2.501000,2053.750000,4323.500000,128.812500,164.531250,49.209999,1197.300049,16.980000,49.904049,82.312111,15.440000,246.197006
2015-03-26,2056.149902,17678.230469,4863.359863,1231.989990,6895.299805,11843.679688,5006.350098,19471.119141,24497.080078,3682.094971,27457.580078,2022.560059,50580.000000,14869.799805,5879.100098,3669.790039,1.096047,1.487741,119.517998,0.783024,1.252700,0.960380,0.758495,2.007000,0.028000,2.600000,2048.500000,4310.750000,128.234375,162.406250,51.430000,1205.099976,17.122000,49.898537,81.804283,15.800000,248.531998
2015-03-27,2061.020020,17712.660156,4891.220215,1240.410034,6855.000000,11868.330078,5034.060059,19285.630859,24486.199219,3691.095947,27458.640625,2019.800049,50095.000000,14812.400391,5919.899902,3679.030029,1.088637,1.485840,119.182999,0.783392,1.247940,0.963180,0.759186,1.948000,0.030000,2.527000,2052.500000,4325.750000,128.687500,164.406250,48.869999,1199.800049,17.052000,49.937157,82.129311,15.070000,247.029007
2015-03-28,2061.020020,17712.660156,4891.220215,1240.410034,6855.000000,11868.330078,5034.060059,19285.630859,24486.199219,3691.095947,27458.640625,2019.800049,50095.000000,14812.400391,5919.899902,3679.030029,1.088637,1.485840,119.182999,0.783392,1.247940,0.963180,0.759186,1.948000,0.030000,2.527000,2052.500000,4325.750000,128.687500,164.406250,48.869999,1199.800049,17.052000,49.937157,82.129311,15.070000,252.798004
2015-03-29,2061.020020,17712.660156,4891.220215,1240.410034,6855.000000,11868.330078,5034.060059,19285.630859,24486.199219,3691.095947,27458.640625,2019.800049,50095.000000,14812.400391,5919.899902,3679.030029,1.088637,1.485840,119.182999,0.783392,1.247940,0.963180,0.759186,1.948000,0.030000,2.527000,2052.500000,4325.750000,128.687500,164.406250,48.869999,1199.800049,17.052000,49.937157,82.129311,15.070000,242.712997
2015-03-30,2086.239990,17976.310547,4947.439941,1257.800049,6891.399902,12086.009766,5083.520020,19411.400391,24855.119141,3786.568115,27975.859375,2030.040039,51243.000000,14908.400391,5846.100098,3727.800049,1.088495,1.488583,119.250000,0.773455,1.260800,0.961220,0.754717,1.963000,0.023000,2.556000,2075.500000,4372.500000,128.593750,163.468750,48.680000,1184.800049,16.657000,50.075134,82.271538,14.510000,247.526001
2015-03-31,2067.889893,17776.119141,4900.879883,1252.770020,6773.000000,11966.169922,5033.640137,19206.990234,24900.890625,3747.898926,27957.490234,2041.030029,51150.000000,14902.400391,5891.500000,3697.379883,1.083025,1.480911,120.013000,0.765814,1.267330,0.967360,0.750131,1.934000,0.025000,2.544000,2060.750000,4329.500000,128.906250,163.875000,47.599998,1183.099976,16.580999,50.014412,82.420433,15.290000,244.223999
2015-04-01,2059.689941,17698.179688,4880.229980,1251.709961,6809.500000,12001.379883,5062.220215,19034.839844,25082.750000,3810.293945,28260.140625,2028.449951,52322.000000,14942.599609,5860.799805,3714.889893,1.073814,1.482953,120.022003,0.761383,1.268800,0.972200,0.744546,1.868000,0.033000,2.475000,2053.000000,4313.000000,129.375000,165.812500,50.090000,1208.099976,17.044001,50.117561,82.657494,15.110000,247.272003
2015-04-02,2066.959961,17763.240234,4886.939941,1255.660034,6833.500000,11967.389648,5074.140137,19312.789062,25275.640625,3825.783936,28260.140625,2029.069946,53123.000000,15026.599609,5898.600098,3715.270020,1.076994,1.483679,119.573997,0.760688,1.261040,0.966200,0.744103,1.904000,0.010000,2.524000,2059.500000,4307.250000,129.171875,164.562500,49.139999,1200.900024,16.686001,50.156395,82.521675,14.670000,253.005005
2015-04-03,2066.959961,17763.240234,4886.939941,1255.660034,6833.500000,11967.389648,5074.140137,19435.080078,25275.640625,3863.928955,28260.140625,2045.420044,53123.000000,15026.599609,5898.600098,3715.270020,1.087075,1.483063,119.696999,0.758208,1.256170,0.959970,0.750694,1.904000,0.010000,2.524000,2059.500000,4307.250000,129.171875,164.562500,49.139999,1200.900024,16.686001,50.156395,82.521675,14.670000,254.322006
2015-04-04,2066.959961,17763.240234,4886.939941,1255.660034,6833.500000,11967.389648,5074.140137,19435.080078,25275.640625,3863.928955,28260.140625,2045.420044,53123.000000,15026.599609,5898.600098,3715.270020,1.087075,1.483063,119.696999,0.758208,1.256170,0.959970,0.750694,1.904000,0.010000,2.524000,2059.500000,4307.250000,129.171875,164.562500,49.139999,1200.900024,16.686001,50.156395,82.521675,14.670000,253.697006
2015-04-05,2066.959961,17763.240234,4886.939941,1255.660034,6833.500000,11967.389648,5074.140137,19435.080078,25275.640625,3863.928955,28260.140625,2045.420044,53123.000000,15026.599609,5898.600098,3715.270020,1.087075,1.483063,119.696999,0.758208,1.256170,0.959970,0.750694,1.904000,0.010000,2.524000,2059.500000,4307.250000,129.171875,164.562500,49.139999,1200.900024,16.686001,50.156395,82.521675,14.670000,260.597992
2015-04-06,2080.620117,17880.849609,4917.319824,1260.540039,6833.500000,11967.389648,5074.140137,19397.980469,25275.640625,3863.928955,28504.460938,2046.430054,53737.000000,15100.700195,5898.600098,3715.270020,1.100134,1.493072,118.822998,0.764409,1.247500,0.952140,0.761673,1.904000,0.003000,2.566000,2073.250000,4342.250000,129.421875,163.750000,52.139999,1218.599976,17.094999,50.283905,82.630325,14.740000,255.492004
2015-04-07,2076.330078,17875.419922,4910.229980,1253.359985,6961.799805,12123.519531,5151.189941,19640.539062,25275.640625,3961.377930,28516.589844,2047.030029,53729.000000,15188.799805,5926.000000,3768.719971,1.093482,1.489070,119.476997,0.759013,1.247450,0.957950,0.753579,1.893000,0.015000,2.530000,2067.750000,4334.000000,129.359375,164.625000,53.980000,1210.599976,16.825001,50.550018,82.929108,14.780000,253.179993
2015-04-08,2081.899902,17902.509766,4950.819824,1262.709961,6937.399902,12035.860352,5136.859863,19789.810547,26236.859375,3994.811035,28707.750000,2059.260010,53661.000000,15213.599609,5960.700195,3742.629883,1.082415,1.482382,120.290001,0.764292,1.250400,0.965600,0.750751,1.895000,0.018000,2.520000,2076.000000,4374.750000,129.359375,164.937500,50.419998,1203.099976,16.440001,50.538963,82.901917,13.980000,245.022003
2015-04-09,2091.179932,17958.730469,4974.560059,1259.109985,7015.399902,12166.440430,5208.950195,19937.720703,26944.390625,3957.533936,28885.210938,2058.870117,53803.000000,15326.299805,5932.200195,3781.790039,1.078528,1.487852,120.094002,0.768462,1.254150,0.966150,0.755401,1.958000,0.020000,2.595000,2085.750000,4399.250000,128.843750,163.250000,50.790001,1193.599976,16.164000,50.489056,82.480904,13.090000,243.675995
2015-04-10,2102.060059,18057.650391,4995.979980,1264.770020,7089.799805,12374.730469,5240.459961,19907.630859,27272.390625,4034.310059,28879.380859,2087.760010,54214.000000,15388.400391,5968.399902,3816.760010,1.066906,1.471497,120.550003,0.770416,1.257710,0.976970,0.757633,1.951000,0.015000,2.583000,2095.500000,4414.750000,128.812500,163.500000,51.639999,1204.599976,16.370001,50.605484,82.596405,12.580000,236.072006
2015-04-11,2102.060059,18057.650391,4995.979980,1264.770020,7089.799805,12374.730469,5240.459961,19907.630859,27272.390625,4034.310059,28879.380859,2087.760010,54214.000000,15388.400391,5968.399902,3816.760010,1.066906,1.471497,120.550003,0.770416,1.257710,0.976970,0.757633,1.951000,0.015000,2.583000,2095.500000,4414.750000,128.812500,163.500000,51.639999,1204.599976,16.370001,50.605484,82.596405,12.580000,236.552002
2015-04-12,2102.060059,18057.650391,4995.979980,1264.770020,7089.799805,12374.730469,5240.459961,19907.630859,27272.390625,4034.310059,28879.380859,2087.760010,54214.000000,15388.400391,5968.399902,3816.760010,1.066906,1.471497,120.550003,0.770416,1.257710,0.976970,0.757633,1.951000,0.015000,2.583000,2095.500000,4414.750000,128.812500,163.500000,51.639999,1204.599976,16.370001,50.605484,82.596405,12.580000,236.153000
2015-04-13,2092.429932,17977.039062,4988.250000,1265.589966,7064.299805,12338.730469,5254.120117,19905.460938,28016.339844,4121.714844,29044.439453,2098.919922,54240.000000,15383.599609,5960.299805,3828.780029,1.060985,1.464064,120.209000,0.766930,1.256950,0.979080,0.753807,1.939000,0.005000,2.581000,2086.500000,4403.250000,128.984375,163.468750,51.910000,1199.300049,16.280001,50.511250,82.569229,13.940000,224.587006
2015-04-14,2095.840088,18036.699219,4977.290039,1265.349976,7075.299805,12227.599609,5218.060059,19908.679688,27561.490234,4135.564941,29044.439453,2111.719971,53982.000000,15389.299805,5946.600098,3784.530029,1.057295,1.466792,120.058998,0.758725,1.259200,0.977200,0.746213,1.904000,0.010000,2.547000,2091.000000,4397.750000,129.312500,164.375000,53.290001,1192.800049,16.150999,50.533382,82.759300,13.670000,219.158997
2015-04-15,2106.629883,18112.609375,5011.020020,1275.349976,7096.799805,12231.339844,5254.350098,19869.759766,27618.820312,4084.163086,28799.689453,2119.959961,54919.000000,15450.900391,5908.399902,3803.550049,1.064713,1.477192,119.457001,0.761441,1.248370,0.972740,0.751202,1.900000,0.015000,2.556000,2099.750000,4421.750000,129.437500,164.093750,56.389999,1201.500000,16.268999,50.733002,82.813644,12.840000,223.832993
2015-04-16,2104.989990,18105.769531,5007.790039,1272.900024,7060.500000,11998.860352,5224.490234,19885.769531,27739.710938,4194.823242,28666.039062,2139.899902,54674.000000,15386.799805,5947.500000,3751.719971,1.067680,1.482844,119.142998,0.767872,1.230400,0.964800,0.758956,1.878000,0.010000,2.556000,2100.750000,4415.250000,129.687500,164.125000,56.709999,1198.000000,16.275999,50.627647,82.766113,12.600000,228.572998
2015-04-17,2081.179932,17826.300781,4931.810059,1251.859985,6994.600098,11688.700195,5143.259766,19652.880859,27653.119141,4287.295898,28442.099609,2143.500000,53955.000000,15360.599609,5877.899902,3674.050049,1.075558,1.492181,119.043999,0.778938,1.220140,0.956460,0.765287,1.850000,0.013000,2.505000,2075.500000,4349.000000,129.812500,165.468750,55.740002,1202.900024,16.221001,50.472404,82.990173,13.890000,222.882004
2015-04-18,2081.179932,17826.300781,4931.810059,1251.859985,6994.600098,11688.700195,5143.259766,19652.880859,27653.119141,4287.295898,28442.099609,2143.500000,53955.000000,15360.599609,5877.899902,3674.050049,1.075558,1.492181,119.043999,0.778938,1.220140,0.956460,0.765287,1.850000,0.013000,2.505000,2075.500000,4349.000000,129.812500,165.468750,55.740002,1202.900024,16.221001,50.472404,82.990173,13.890000,223.356003
2015-04-19,2081.179932,17826.300781,4931.810059,1251.859985,6994.600098,11688.700195,5143.259766,19652.880859,27653.119141,4287.295898,28442.099609,2143.500000,53955.000000,15360.599609,5877.899902,3674.050049,1.075558,1.492181,119.043999,0.778938,1.220140,0.956460,0.765287,1.850000,0.013000,2.505000,2075.500000,4349.000000,129.812500,165.468750,55.740002,1202.900024,16.221001,50.472404,82.990173,13.890000,222.600006
2015-04-20,2100.399902,18034.929688,4994.600098,1264.920044,7052.100098,11891.910156,5187.589844,19634.490234,27094.929688,4217.077148,27886.210938,2146.709961,53761.000000,15412.599609,5833.100098,3718.040039,1.081023,1.496827,118.818001,0.780945,1.221070,0.951400,0.770535,1.895000,0.013000,2.571000,2091.000000,4407.500000,129.531250,163.781250,56.380001,1193.500000,15.883000,50.583309,82.793274,13.300000,224.626007
